BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,Ageclass,Status,BreedGroupID,TerritoryID,SexEstimate,MaxOfMaxOfSeenDate
2476,165,15350.77728,8,EAF,2397,21,1240,24.6,24.4,13.7,,1996,22,749,18/08/1997,SA,BrF,2307,120,0,18/08/1997
2476,165,14031.40721,8,EAF,2398,22,1240,24.6,24.4,13.7,,1996,22,749,18/08/1997,SA,BrF,2307,120,0,18/08/1997
2475,164,6802.826353,1,EB,171,30,1242,25.5,25.6,16.8,,1996,22,749,18/08/1997,SA,BrM,2307,120,1,27/03/1998
2554,69,6380.447145,1,EB,103,8,1189,25.1,25.3,15.8,,1996,22,695,15/07/1997,A,BrM,89,121,1,26/12/1997
2557,71,7991.919803,1,EB,105,8,1199,26.1,25.6,16.5,,1996,22,694,15/07/1997,A,SEEN1,91,125,1,26/01/2008
2420,114,6092.823134,1,EB,136,12,477,25.0,25.1,15.3,,,22,720,27/07/1997,A,BrM,92,126,1,21/02/1998
2546,61,8292.461531,1,EB,93,36,1182,24.4,24.6,14.7,,1996,22,693,14/07/1997,A,BrF,96,132,0,22/03/1998
2545,60,12024.63993,8,EAF,2403,9,1181,26.7,26.6,14.9,,1997,22,693,14/07/1997,FL,FL,96,132,1,15/03/1998
2545,60,7677.058122,5,EB,92,1,1181,26.7,26.6,14.9,,1997,22,693,14/07/1997,FL,FL,96,132,1,15/03/1998
2540,56,10485.49986,1,EB,90,36,941,26.5,26,17.3,,1994,22,690,13/07/1997,A,BrM,98,135,1,23/03/1998
2430,123,5923.001207,8,EAF,2392,14,1208,23.6,23.5,14.6,,1997,22,726,01/08/1997,CH,FL,99,137,0,01/08/1997
2518,36,6595.915388,1,EB,60,4,1172,24.4,24.6,16.5,,1996,22,686,11/07/1997,A,BrF,101,139,0,22/02/2010
2520,38,6259.869304,1,EB,63,4,1180,23.7,23.7,14.1,,1996,22,686,11/07/1997,SA,ABX,102,141,0,17/02/1998
2529,46,5851.73795,1,EB,79,35,1168,25.3,25.3,15.5,,1996,22,688,12/07/1997,SA,ABX,102,141,1,08/07/2001
2531,48,6979.634369,1,EB,81,35,677,24.6,24.9,15.2,,1993,22,688,12/07/1997,A,BrF,102,141,0,08/07/2001
2521,39,10233.75257,1,EB,66,29,550,26.7,26.6,17.3,,1993,22,686,11/07/1997,A,BrM,102,141,1,06/03/1998
2543,59,4262.090896,1,EB,91,29,208,26.0,25.9,16.3,,1988,22,690,13/07/1997,A,BrM,103,144,1,05/03/1998
2492,2,12525.02865,1,EB,4,37,1151,26.2,26.1,15.9,,1996,22,668,04/07/1997,A,SEEN1,105,155,1,16/08/1999
2492,2,2923.658863,1,EB,3,32,1151,26.2,26.1,15.9,,1996,22,668,04/07/1997,A,SEEN1,105,155,1,16/08/1999
2587,99,11347.34651,1,EB,124,32,1218,24.1,24,14.3,,1996,22,713,25/07/1997,A,AB,107,159,0,21/09/2013
2539,55,5261.49184,1,EB,89,36,1169,24.7,25.1,16.8,,1997,22,690,13/07/1997,A,BrM,109,162,1,13/07/1997
2455,146,8115.644016,7,EAF,1916,38,1043,24.8,,15.0,,1995,22,737,09/08/1997,A,BrF,111,165,0,15/02/2010
2454,145,7020.805831,1,EB,157,37,559,26.2,26.6,15.8,,1993,22,737,09/08/1997,A,BrM,111,165,1,05/07/1998
2454,145,8292.461531,1,EB,156,33,559,26.2,26.6,15.8,,1993,22,737,09/08/1997,A,BrM,111,165,1,05/07/1998
2548,63,7127.486936,1,EB,96,36,1177,24.1,24.3,15.0,,1996,22,692,14/07/1997,A,BrF,112,166,0,11/07/2001
2569,82,3204.298586,7,EAF,1923,37,1185,26.3,26.6,15.5,,1996,22,704,22/07/1997,A,SEEN1,112,166,1,29/08/1999
2482,170,10372.06074,1,EB,172,38,942,23.6,23.8,14.2,,1994,22,751,21/08/1997,A,BrF,113,167,0,27/01/1998
2553,68,5627.138305,1,EB,102,8,1183,25.8,25.9,17.0,,1996,22,695,15/07/1997,A,BrM,113,167,1,15/07/1997
2571,84,6569.335861,1,EB,114,10,1194,25.6,25.5,15.8,,1996,22,704,22/07/1997,SA,ABX,114,168,1,04/07/1998
2570,83,3169.471754,8,EAF,2405,7,605,26.4,26.1,16.0,,1993,22,704,22/07/1997,A,BrM,114,168,1,30/08/1998
2569,82,3204.298586,7,EAF,1923,37,1185,26.3,26.6,15.5,,1996,22,704,22/07/1997,A,SEEN1,114,168,1,29/08/1999
2492,2,12525.02865,1,EB,4,37,1151,26.2,26.1,15.9,,1996,22,668,04/07/1997,A,SEEN1,114,168,1,16/08/1999
2492,2,2923.658863,1,EB,3,32,1151,26.2,26.1,15.9,,1996,22,668,04/07/1997,A,SEEN1,114,168,1,16/08/1999
2508,27,4233.077545,7,EAF,1921,45,1154,25.8,26,,,1996,22,680,08/07/1997,A,BrM,115,169,1,02/08/1999
2408,103,9693.108803,7,EAF,1914,42,1042,25.3,25.4,,,1996,22,715,26/07/1997,A,SEEN1,116,171,0,30/06/2015
2459,15,5512.119791,8,EAF,2395,10,1042,25.3,25.2,14.6,,1996,22,674,06/07/1997,A,SEEN1,116,171,0,30/06/2015
2459,15,1321.155044,1,EB,28,34,1042,25.3,25.2,14.6,,1996,22,674,06/07/1997,A,SEEN1,116,171,0,30/06/2015
2596,215,4033.190547,5,EB,195,1,1248,26.8,26.8,15.2,,1998,23,767,15/01/1998,FL,FL,118,1,1,16/03/1998
2497,203,8664.616631,1,EB,186,13,927,25.3,24.7,15.5,,1994,23,758,27/12/1997,A,BrF,119,2,0,27/12/2003
2496,202,6475.362349,1,EB,185,13,501,26.6,26.3,16.9,,1994,23,758,27/12/1997,A,BrM,119,2,1,18/12/2004
2498,204,6168.816173,1,EB,187,13,1244,23.2,22.8,14.0,,1997,23,759,28/12/1997,SA,SEEN1,119,2,0,17/07/2008
2499,205,4828.60443,5,EB,188,1,1222,24.8,25,13.7,,1997,23,759,28/12/1997,FL,FL,119,2,0,19/08/2004
2628,248,6111.824651,1,EB,214,15,868,25.8,25.8,16.4,,1995,23,787,17/02/1998,A,BrM,127,16,1,23/08/1998
2593,212,10516.67599,1,EB,193,39,1247,24.0,23.7,14.0,,1996,23,767,15/01/1998,A,BrF,130,23,0,18/12/2004
2594,213,4689.809025,1,EB,194,14,1020,26.1,26,17.1,,1995,23,767,15/01/1998,A,BrM,130,23,1,11/09/2002
2652,272,3639.950605,1,EB,234,40,220,26.0,25.9,15.0,,1988,23,807,23/03/1998,A,BrM,132,26,1,04/07/2001
2652,272,10968.82857,1,EB,233,16,220,26.0,25.9,15.0,,1988,23,807,23/03/1998,A,BrM,132,26,1,04/07/2001
2600,220,6110.317803,7,EAF,1926,37,1031,26.4,26.2,16.4,,1996,23,771,18/01/1998,SA,SEEN1,132,26,1,09/03/2010
2589,208,3508.536995,1,EB,189,40,1246,24.6,24.5,14.3,,1996,23,764,02/01/1998,A,BrF,134,30,0,22/11/1999
2591,210,7476.574641,1,EB,191,39,1221,26.4,26.3,15.7,,1997,23,765,03/01/1998,SA,ABX,134,30,1,05/01/2004
2616,236,7611.85023,7,EAF,1927,39,1286,25.0,24.9,14.0,,1997,23,779,05/02/1998,J,FL,2314,32,1,20/08/1999
2626,246,10017.86595,1,EB,212,15,1045,23.3,25.1,15.8,,1996,23,783,12/02/1998,A,ABX,2315,33,1,08/07/2001
2590,209,5463.902306,5,EB,190,1,1229,25.4,25.3,15.5,,1998,23,765,03/01/1998,CH,FL,136,40,1,24/03/1998
2653,273,14001.95021,1,EB,235,16,1029,26.8,26.6,16.1,,1996,23,806,22/03/1998,A,BrM,2318,43,1,31/08/2010
2498,204,6168.816173,1,EB,187,13,1244,23.2,22.8,14.0,,1997,23,759,28/12/1997,SA,ABX,139,47,0,17/07/2008
2598,218,6319.714486,1,EB,197,30,1274,25.8,25.6,16.7,,1996,23,768,16/01/1998,A,BrM,2319,49,1,14/09/1999
2610,230,6779.569111,1,EB,205,38,1051,,,14.3,,1996,23,775,28/01/1998,A,BrF,2324,56,0,12/03/1998
2592,211,4642.170472,8,EAF,2411,9,1273,23.7,23.7,14.5,,1996,23,766,10/01/1998,A,SEEN1,143,59,1,13/01/1998
2592,211,6155.761463,1,EB,192,39,1273,23.7,23.7,14.5,,1996,23,766,10/01/1998,A,SEEN1,143,59,1,13/01/1998
2599,219,6072.887256,8,EAF,2412,6,1275,24.6,24.3,13.8,,1998,23,770,17/01/1998,FL,FL,143,59,0,22/07/2005
2649,269,17050.92074,1,EB,230,16,467,26.7,26.5,15.8,,1992,23,803,19/03/1998,A,BrM,146,67,1,07/12/1999
2649,269,5925.167257,1,EB,231,40,467,26.7,26.5,15.8,,1992,23,803,19/03/1998,A,BrM,146,67,1,07/12/1999
2650,270,7894.759395,8,EAF,2418,7,1306,22.5,22.6,13.6,,1998,23,804,20/03/1998,OFL,FL,146,67,1,22/08/1999
2650,270,5086.42607,5,EB,232,3,1306,22.5,22.6,13.6,,1998,23,804,20/03/1998,OFL,FL,146,67,1,22/08/1999
2627,247,9241.140085,5,EB,213,17,1278,25.5,25.5,13.2,,1998,23,783,12/02/1998,FL,FL,148,71,0,31/12/1999
2637,257,10081.06093,1,EB,218,15,522,24.2,23.9,13.5,,1993,23,792,03/03/1998,A,BrF,155,86,0,02/12/1999
2597,216,4715.465096,1,EB,196,14,884,26.9,26.9,16.1,,1995,23,769,16/01/1998,A,BrM,158,89,1,27/03/1998
2600,220,6110.317803,7,EAF,1926,37,1031,26.4,26.2,16.4,,1996,23,771,18/01/1998,SA,SEEN1,158,89,1,09/03/2010
2502,217,7928.442679,8,EAF,2402,18,1262,26.0,25.8,13.9,,1997,23,769,16/01/1998,FL,FL,158,89,1,18/01/1999
2626,246,10017.86595,1,EB,212,15,1045,23.3,25.1,15.8,,1996,23,783,12/02/1998,A,SEEN2,158,89,1,08/07/2001
2622,242,5311.881493,1,EB,209,14,917,26.5,26.3,16.6,,1994,23,784,12/02/1998,A,BrM,161,95,1,05/07/2001
2621,241,9040.224975,1,EB,208,14,1170,25.1,25.2,14.9,,1997,23,784,12/02/1998,SA,SEEN1,161,95,0,05/08/2008
2646,266,5065.166913,1,EB,226,40,1303,26.0,25.9,13.6,,1996,23,798,11/03/1998,A,U,162,101,1,11/03/1998
2646,266,17621.09645,1,EB,225,16,1303,26.0,25.9,13.6,,1996,23,798,11/03/1998,A,U,162,101,1,11/03/1998
2633,253,6410.957957,5,EB,216,3,1295,,, 6.9,,1997,23,788,18/02/1998,CH,FL,162,101,1,25/02/1998
2619,239,7715.649565,6,EAF,1486,30,1288,23.7,23.5,14.4,,1998,23,781,08/02/1998,CH,FL,163,102,0,10/03/1998
2623,243,3671.745462,1,EB,210,15,64,24.5,24.4,14.1,,1987,23,784,12/02/1998,A,BrF,164,103,0,12/02/1998
2624,244,6689.117121,1,EB,211,15,528,25.0,24.7,14.1,,1993,23,784,12/02/1998,A,H,164,103,0,24/03/1998
2643,263,5136.033524,8,EAF,2416,1,1301,26.3,26.2,14.6,,1996,23,795,08/03/1998,A,SEEN1,165,104,1,24/03/1998
2643,263,6015.273019,1,EB,221,15,1301,26.3,26.2,14.6,,1996,23,795,08/03/1998,A,SEEN1,165,104,1,24/03/1998
2644,264,4506.46977,5,EB,222,3,1302,26.9,26.8,13.2,,1998,23,796,10/03/1998,OFL,OFL,165,104,1,10/03/1998
2644,264,4224.940483,8,EAF,2417,8,1302,26.9,26.8,13.2,,1998,23,796,10/03/1998,OFL,OFL,165,104,1,10/03/1998
2635,255,5408.850979,8,EAF,2413,15,1296,25.6,25.6,12.0,,1998,23,791,02/03/1998,OFL,OFL,166,105,1,02/03/1998
2635,255,5034.541164,8,EAF,2414,19,1296,25.6,25.6,12.0,,1998,23,791,02/03/1998,OFL,OFL,166,105,1,02/03/1998
2635,255,4638.668259,5,EB,217,3,1296,25.6,25.6,12.0,,1998,23,791,02/03/1998,OFL,OFL,166,105,1,02/03/1998
2630,250,3076.28397,5,EB,215,3,1292,26.1,26.1,15.0,,1998,23,784,12/02/1998,OFL,OFL,167,106,1,12/03/1998
2602,222,4885.118106,4,EB,199,42,1268,,,,,1998,23,773,24/01/1998,CH,CH,169,115,1,01/08/2003
2602,222,4526.847011,5,EB,198,18,1268,,,,,1998,23,773,24/01/1998,CH,CH,169,115,1,01/08/2003
2618,238,6982.320947,1,EB,207,30,509,25.7,25.9,15.0,,1993,23,780,06/02/1998,A,SEEN2,2339,121,1,20/07/2002
2621,241,9040.224975,1,EB,208,14,1170,25.1,25.2,14.9,,1997,23,784,12/02/1998,SA,ABX,174,135,0,05/08/2008
2647,267,6139.983088,1,EB,228,40,1304,25.3,24.9,14.9,,1997,23,801,13/03/1998,SA,SEEN1,177,141,0,24/08/1999
2647,267,15364.47117,1,EB,227,16,1304,25.3,24.9,14.9,,1997,23,801,13/03/1998,SA,SEEN1,177,141,0,24/08/1999
2640,260,6498.160982,1,EB,219,30,498,25.6,25.4,15.9,,1993,23,794,06/03/1998,A,BrM,178,148,1,10/03/1998
2645,265,19855.17471,1,EB,223,16,1028,25.8,26,16.1,,1995,23,796,10/03/1998,A,BrM,179,155,1,20/11/1999
2645,265,13013.43764,1,EB,224,40,1028,25.8,26,16.1,,1995,23,796,10/03/1998,A,BrM,179,155,1,20/11/1999
2642,262,2328.849146,5,EB,220,3,1300,24.2,24.1,12.5,,1998,23,795,08/03/1998,OFL,OFL,180,159,0,27/03/1998
2618,238,6982.320947,1,EB,207,30,509,25.7,25.9,15.0,,1993,23,780,06/02/1998,A,BrM,182,164,1,20/07/2002
2608,228,14444.78273,1,EB,204,39,1276,26.2,25.8,15.2,,1996,23,775,28/01/1998,A,SEEN1,183,165,1,15/01/2007
2614,234,5944.401376,1,EB,206,30,1177,23.7,23.5,13.5,,1996,23,777,29/01/1998,A,BrF,184,166,0,11/07/2001
2648,268,4718.526223,5,EB,229,3,1305,24.0,23.6,12.9,,1998,23,802,18/03/1998,OFL,OFL,184,166,0,12/02/2009
2606,226,5906.179613,1,EB,203,14,1272,24.5,24.4,14.0,,1996,23,774,25/01/1998,A,ABX,185,168,0,03/07/2006
2605,225,6595.522715,1,EB,202,14,1271,24.4,24.1,14.9,,1996,23,774,25/01/1998,A,BrF,185,168,0,10/12/2005
2604,224,4775.345123,5,EB,201,18,1270,23.9,23.6,13.1,,1998,23,774,25/01/1998,FL,FL,185,168,0,13/07/1998
2742,389,11549.1732,5,EB,297,5,1366,23.8,24.1,14.6,,1998,25,869,07/09/1998,CH,XF,187,1,0,02/07/2001
2765,412,10392.19235,7,EAF,1931,37,1407,21.0,,13.2,,1998,25,880,20/09/1998,CH,XF,188,2,1,20/09/1998
2765,412,3561.793443,5,EB,307,6,1407,21.0,,13.2,,1998,25,880,20/09/1998,CH,XF,188,2,1,20/09/1998
2716,363,1657.627615,8,EAF,2425,8,1392,24.1,24,13.5,,1997,25,860,23/08/1998,A,BrF,190,4,0,08/08/1999
2715,362,3616.039387,1,EB,287,30,911,26.4,26.4,16.6,,1994,25,860,23/08/1998,A,BrM,190,4,1,08/09/2010
2718,365,9530.626492,1,EB,289,31,504,23.7,24,15.6,,1993,25,859,23/08/1998,A,BrF,191,5,0,12/09/1999
2659,306,4635.611984,1,EB,244,29,44,26.5,26.7,16.4,,1986,25,815,04/07/1998,A,BrM,191,5,1,16/09/1998
2668,315,13112.49599,6,EAF,1488,30,1348,21.0,20.5,12.8,,1998,25,820,25/07/1998,CH,XF,193,8,1,22/12/2003
2668,315,5931.133842,5,EB,251,3,1348,21.0,20.5,12.8,,1998,25,820,25/07/1998,CH,XF,193,8,1,22/12/2003
2717,364,2450.467331,5,EB,288,4,1391,26.0,26,15.1,,1998,25,859,23/08/1998,,H,193,8,1,15/07/1999
2731,378,3728.951787,5,EB,293,5,1363,23.9,23.4,12.7,,1998,25,865,30/08/1998,CH,XF,195,12,1,13/09/1998
2731,378,5874.984939,6,EAF,1503,13,1363,23.9,23.4,12.7,,1998,25,865,30/08/1998,CH,XF,195,12,1,13/09/1998
2661,308,3811.225609,8,EAF,2419,19,859,24.2,24.2,,,1994,25,816,18/07/1998,A,BrF,198,15,0,19/08/1999
2703,350,6483.583174,1,EB,280,20,868,25.5,25.3,15.4,,1995,25,853,18/08/1998,A,BrM,199,16,1,23/08/1998
2712,359,7320.263118,7,EAF,1930,36,1387,24.4,24.2,15.6,,1998,25,858,22/08/1998,CH,XF,199,16,0,03/07/2001
2712,359,4611.020578,5,EB,284,4,1387,24.4,24.2,15.6,,1998,25,858,22/08/1998,CH,XF,199,16,0,03/07/2001
2751,398,6126.649337,5,EB,301,5,1408,25.4,24.5,15.5,,1998,25,873,09/09/1998,CH,XF,200,20,0,26/07/1999
2654,301,8017.14931,1,EB,236,38,1345,23.8,23.9,13.6,,1997,25,813,23/06/1998,A,BrF,201,22,0,16/08/1999
2756,403,3725.820249,5,EB,303,6,1410,23.5,23.7,13.9,,1998,25,874,10/09/1998,J,OFL,204,25,0,25/08/1999
2764,411,5380.398244,5,EB,306,6,1406,22.4,,13.6,,1998,25,880,20/09/1998,CH,XF,207,28,0,20/09/1998
2671,318,4327.588587,1,EB,253,17,507,26.1,26.1,15.5,,1993,25,823,27/07/1998,A,BrM,208,30,1,26/08/2008
2694,341,7212.010468,6,EAF,1490,29,1384,20.1,20.3,14.0,,1998,25,848,12/08/1998,CH,FL,208,30,0,10/08/2009
2694,341,8477.16092,5,EB,272,3,1384,20.1,20.3,14.0,,1998,25,848,12/08/1998,CH,FL,208,30,0,10/08/2009
2767,414,3794.196791,5,EB,309,6,1412,27.2,26.8,15.9,,1998,25,880,20/09/1998,J,SEEN1,2387,31,1,02/08/2010
2704,351,5762.495377,1,EB,281,20,1231,23.8,23.9,15.5,,1997,25,854,18/08/1998,SA,SEEN2,2387,31,0,18/08/1998
2768,415,4932.08924,5,EB,310,6,1286,25.9,25.6,15.6,,1997,25,880,20/09/1998,J,OFL,209,32,1,20/08/1999
2701,348,2639.709967,5,EB,278,4,1359,27.1,27.1,17.2,,1998,25,851,16/08/1998,CH,FL,2388,35,1,05/09/2013
2701,348,4620.764719,5,EB,277,18,1359,27.1,27.1,17.2,,1998,25,851,16/08/1998,CH,FL,2388,35,1,05/09/2013
2701,348,6193.86621,6,EAF,1494,10,1359,27.1,27.1,17.2,,1998,25,851,16/08/1998,CH,FL,2388,35,1,05/09/2013
2772,419,5056.215452,5,EB,312,6,1415,25.2,25.1,,,1998,25,882,26/09/1998,FL,FL,212,38,0,25/01/2013
2660,307,5390.535099,1,EB,245,17,1347,23.0,23,14.6,,1997,25,817,18/07/1998,A,BrF,213,40,0,12/01/1999
2705,352,4788.734177,8,EAF,2424,14,1152,24.8,24.6,14.6,,1997,25,855,18/08/1998,SA,H,214,42,0,27/07/2002
2763,410,6488.430785,1,EB,305,38,1404,26.9,26.9,14.2,,1997,25,878,16/09/1998,A,ABX,216,45,0,02/07/1999
2692,339,5326.269242,1,EB,271,20,1383,23.4,23.3,13.5,,1997,25,847,11/08/1998,A,H,217,47,0,18/08/1999
2673,320,4112.407683,1,EB,255,18,604,24.6,24.5,14.0,,1993,25,823,27/07/1998,A,BrF,217,47,0,27/07/1999
2700,347,5191.451504,6,EAF,1493,10,1385,24.7,24.5,14.5,,1998,25,850,16/08/1998,CH,FL,217,47,0,30/07/2000
2700,347,5058.794705,5,EB,276,4,1385,24.7,24.5,14.5,,1998,25,850,16/08/1998,CH,FL,217,47,0,30/07/2000
2672,319,9423.997011,1,EB,254,39,1213,24.5,24.8,15.8,,1997,25,821,26/07/1998,SA,ABX,218,48,1,22/12/2004
2672,319,5039.535832,6,EAF,1489,29,1213,24.5,24.8,15.8,,1997,25,821,26/07/1998,SA,ABX,218,48,1,22/12/2004
2702,349,6677.41298,1,EB,279,20,1386,24.0,23.8,13.8,,1997,25,852,17/08/1998,A,H,219,49,0,09/07/2001
2695,342,5374.405923,1,EB,273,20,1274,26.2,25.9,15.9,,1996,25,848,12/08/1998,A,BrM,219,49,1,14/09/1999
2699,346,3823.130339,5,EB,275,4,1388,23.7,23.8,16.9,,1998,25,850,16/08/1998,CH,FL,219,49,0,20/12/2004
2699,346,4480.812785,6,EAF,1492,10,1388,23.7,23.8,16.9,,1998,25,850,16/08/1998,CH,FL,219,49,0,20/12/2004
2697,344,7876.60362,6,EAF,1491,13,1390,,14, 2.7,,1998,25,849,14/08/1998,CH,XF,221,53,0,12/08/2003
2697,344,5142.976813,5,EB,274,4,1390,,14, 2.7,,1998,25,849,14/08/1998,CH,XF,221,53,0,12/08/2003
2709,356,6779.613366,7,EAF,1929,36,1390,,, 8.0,,1998,25,856,19/08/1998,CH,XF,221,53,0,12/08/2003
2709,356,4982.75857,5,EB,283,4,1390,,, 8.0,,1998,25,856,19/08/1998,CH,XF,221,53,0,12/08/2003
2708,355,7258.070395,6,EAF,1495,10,1389,,, 7.7,,1998,25,856,19/08/1998,CH,XF,221,53,0,19/08/1998
2708,355,4512.660243,5,EB,282,4,1389,,, 7.7,,1998,25,856,19/08/1998,CH,XF,221,53,0,19/08/1998
2708,355,6029.691747,6,EAF,1496,15,1389,,, 7.7,,1998,25,856,19/08/1998,CH,XF,221,53,0,19/08/1998
2667,314,7470.679544,1,EB,250,17,1203,26.9,26.8,16.7,,1996,25,819,23/07/1998,A,BrM,222,54,1,07/09/1999
2663,310,10405.765,1,EB,246,34,1369,24.4,24.3,15.6,,1997,25,819,23/07/1998,A,H,223,55,0,20/12/2004
2665,312,4323.325619,1,EB,248,17,607,25.5,25.8,16.5,,1993,25,819,23/07/1998,A,SEEN1,223,55,1,03/07/2001
2666,313,6216.363315,1,EB,249,17,557,25.2,25.1,16.6,,1993,25,819,23/07/1998,A,BrM,224,57,1,07/09/1999
2766,413,5797.173684,5,EB,308,6,1411,23.7,,14.4,,1998,25,880,20/09/1998,CH,XF,226,60,0,20/09/1998
2759,406,7383.673002,5,EB,304,6,1411,,, 4.4,,1998,25,875,12/09/1998,CH,XF,226,60,0,20/09/1998
2759,406,17595.9269,6,EAF,1507,13,1411,,, 4.4,,1998,25,875,12/09/1998,CH,XF,226,60,0,20/09/1998
2665,312,4323.325619,1,EB,248,17,607,25.5,25.8,16.5,,1993,25,819,23/07/1998,A,BrM,227,61,1,03/07/2001
2665,312,4323.325619,1,EB,248,17,607,25.5,25.8,16.5,,1993,25,819,23/07/1998,A,BrM,228,62,1,03/07/2001
2743,390,5915.816349,5,EB,298,5,1364,20.4,19.4,13.8,,1998,25,866,31/08/1998,CH,XF,228,62,0,23/07/1999
2664,311,5238.793964,1,EB,247,17,1370,26.6,26.6,16.4,,1997,25,819,23/07/1998,A,BrM,230,64,1,25/05/2004
2741,388,8022.68467,6,EAF,1505,13,1361,22.9,22.8,14.1,,1998,25,865,30/08/1998,CH,XF,231,65,0,15/03/2010
2741,388,4750.448136,5,EB,296,5,1361,22.9,22.8,14.1,,1998,25,865,30/08/1998,CH,XF,231,65,0,15/03/2010
2713,360,8712.577219,6,EAF,1497,12,1361,,, 3.5,,1998,25,858,22/08/1998,CH,XF,231,65,0,15/03/2010
2713,360,8489.517156,5,EB,285,4,1361,,, 3.5,,1998,25,858,22/08/1998,CH,XF,231,65,0,15/03/2010
2714,361,8016.274088,5,EB,286,4,1365,,, 3.1,,1998,25,858,22/08/1998,CH,XF,237,76,0,31/08/1998
2714,361,12350.44634,6,EAF,1498,13,1365,,, 3.1,,1998,25,858,22/08/1998,CH,XF,237,76,0,31/08/1998
2655,302,3809.049164,5,EB,237,3,1227,25.0,24.9,12.4,,1997,25,813,23/06/1998,J,AB,238,77,0,22/09/1999
2655,302,3869.99464,6,EAF,1487,30,1227,25.0,24.9,12.4,,1997,25,813,23/06/1998,J,AB,238,77,0,22/09/1999
2658,305,2701.352055,1,EB,243,40,1158,24.4,24.3,13.4,,1996,25,813,23/06/1998,A,H,238,77,0,20/08/2002
2658,305,7646.45912,1,EB,242,16,1158,24.4,24.3,13.4,,1996,25,813,23/06/1998,A,H,238,77,0,20/08/2002
2657,304,5429.841576,1,EB,241,30,1159,25.9,25.3,15.6,,1996,25,812,23/06/1998,A,BrM,238,77,1,23/08/1999
2690,337,7494.376774,8,EAF,2423,10,1358,27.3,27.1,17.0,,1998,25,846,09/08/1998,SA,H,238,77,1,11/12/2005
2656,303,6153.327807,5,EB,239,3,1346,24.6,24.5,13.3,,1998,25,813,23/06/1998,J,OFL,238,77,0,10/12/2005
2656,303,4402.437509,4,EB,240,42,1346,24.6,24.5,13.3,,1998,25,813,23/06/1998,J,OFL,238,77,0,10/12/2005
2656,303,4691.698477,5,EB,238,18,1346,24.6,24.5,13.3,,1998,25,813,23/06/1998,J,OFL,238,77,0,10/12/2005
2685,332,11924.04431,1,EB,265,19,1355,25.3,25.1,15.4,,1997,25,838,03/08/1998,SA,ABX,240,81,0,19/08/2003
2689,336,6807.132417,1,EB,269,20,1357,26.2,25.9,16.8,,1997,25,846,09/08/1998,A,ABX,240,81,1,05/07/2001
2686,333,10710.70954,1,EB,266,19,865,26.4,26.2,17.6,,1994,25,840,04/08/1998,A,BrM,240,81,1,07/09/1999
2688,335,8620.598712,1,EB,268,19,1130,23.5,23.3,14.7,,,25,842,05/08/1998,A,BrF,241,82,0,02/12/1999
2687,334,9200.683019,1,EB,267,19,1356,26.6,26.1,17.7,,1997,25,842,05/08/1998,A,BrM,241,82,1,03/09/2009
2720,367,3547.496455,6,EAF,1500,10,1394,,,,,1998,25,862,25/08/1998,CH,FL,242,83,1,01/03/2010
2720,367,6772.587267,6,EAF,1501,12,1394,,,,,1998,25,862,25/08/1998,CH,FL,242,83,1,01/03/2010
2720,367,3900.347587,5,EB,290,5,1394,,,,,1998,25,862,25/08/1998,CH,FL,242,83,1,01/03/2010
2724,371,8864.715559,1,EB,292,38,1360,26.2,26.2,17.1,,1997,25,863,27/08/1998,A,BrM,244,86,1,21/07/2002
2704,351,5762.495377,1,EB,281,20,1231,23.8,23.9,15.5,,1997,25,854,18/08/1998,SA,U,2393,98,0,18/08/1998
2676,323,7662.532776,1,EB,257,18,849,26.4,26.2,,,1994,25,837,03/08/1998,A,BrM,253,101,1,27/12/2003
2752,399,4399.479332,5,EB,302,5,1409,25.4,25.4,15.9,,1998,25,873,09/09/1998,CH,XF,257,110,0,28/07/2006
2771,418,4364.419609,5,EB,311,6,1416,26.9,26.9,15.8,,1998,25,882,26/09/1998,J,OFL,257,110,1,11/08/2000
2721,368,6778.310721,6,EAF,1502,12,1396,,,,,1998,25,862,25/08/1998,CH,XF,259,115,1,10/07/2007
2735,382,2544.698822,5,EB,294,5,1396,20.5,20,13.6,,1998,25,866,31/08/1998,CH,XF,259,115,1,10/07/2007
2721,368,6519.415337,5,EB,291,5,1396,,,,,1998,25,862,25/08/1998,CH,XF,259,115,1,10/07/2007
2736,383,4844.947805,5,EB,295,5,1397,19.2,,11.0,,1998,25,868,07/09/1998,CH,XF,261,117,0,07/09/1998
2736,383,8940.057536,6,EAF,1504,13,1397,19.2,,11.0,,1998,25,868,07/09/1998,CH,XF,261,117,0,07/09/1998
2675,322,8550.96251,1,EB,256,18,1380,24.5,24.8,14.5,,1997,25,836,02/08/1998,A,BrF,263,123,0,20/07/2003
2726,373,3911.353243,8,EAF,2426,11,602,26.5,26.4,17.0,,1993,25,864,29/08/1998,A,BrM,263,123,1,05/07/2001
2744,391,3663.735732,8,EAF,2428,13,638,24.7,24.6,14.8,,1993,25,872,09/09/1998,A,BrF,264,125,0,23/07/2002
2747,394,8949.137113,1,EB,300,31,1185,26.2,26.2,16.1,,1996,25,872,09/09/1998,A,BrM,264,125,1,29/08/1999
