BloodID,BTN,TL,Objective,Whodunnit,ID,PlateID,BirdID,RightTarsus,LeftTarsus,BodyMass,EyeColour,LayYear,FieldPeriodID,OccasionID,OccasionDate,BreedGroupID,TerritoryID,Status,MaxOfMaxOfSeenDate,SexEstimate
4511,3362,6216.021798,8,EAF,2899,28,5277,23.0,,14.2,LB,2008,103,3307,16/02/2010,5567,134,SEEN1,27/01/2015,0
4512,3363,8820.82131,7,EAF,2136,38,1886,24.7,,16.2,RB,2002,103,3307,16/02/2010,5567,134,BrM,16/02/2010,1
4512,3363,8820.82131,7,EAF,2136,38,1886,24.7,,16.2,RB,2002,103,3307,16/02/2010,5570,138,SEEN1,16/02/2010,1
4513,3359,6349.060199,7,EAF,2137,35,4866,26.3,,16.0,RB,2005,103,3308,15/02/2010,5569,137,BrM,04/02/2013,1
4514,3361,7535.50555,7,EAF,2138,24,3574,22.9,,13.0,RB,2005,103,3308,15/02/2010,5569,137,BrF,18/09/2015,0
4514,3361,4406.174981,6,EAF,1705,26,3574,22.9,,13.0,RB,2005,103,3308,15/02/2010,5569,137,BrF,18/09/2015,0
4532,3374,4349.676205,7,EAF,2141,42,1708,25.8,,15.5,,2001,103,3363,01/03/2010,5549,98,BrM,10/09/2015,1
4533,3375,3799.257077,7,EAF,2142,30,5326,24.2,,13.0,LB,2009,103,3363,01/03/2010,5549,98,U,08/08/2010,0
4534,3369,4632.666219,6,EAF,1706,26,4861,25.3,,14.2,,2006,103,3359,23/02/2010,5576,159,BrF,31/08/2015,0
4534,3369,7020.412592,7,EAF,2143,24,4861,25.3,,14.2,,2006,103,3359,23/02/2010,5576,159,BrF,31/08/2015,0
4535,3370,3781.274626,8,EAF,2900,34,5459,23.4,,13.5,LB,2009,103,3374,23/02/2010,5551,100,ABX,01/03/2010,0
4536,3371,6394.198064,7,EAF,2144,38,5324,24.8,,16.0,RB,2008,103,3374,23/02/2010,5573,154,BrF,05/02/2013,0
4536,3371,6394.198064,7,EAF,2144,38,5324,24.8,,16.0,RB,2008,103,3374,23/02/2010,5576,159,SEEN1,05/02/2013,0
4537,3372,6135.111861,6,EAF,1707,26,3606,23.9,,15.0,RB,2005,103,3375,24/02/2010,5551,100,BrF,06/08/2013,0
4538,3364,6297.528363,8,EAF,2901,40,5338,25.2,,15.5,LB,2009,103,3376,16/02/2010,5586,178,ABX,04/09/2013,1
4539,3365,7323.549048,7,EAF,2145,24,4885,24.4,,15.5,RB,2006,103,3377,19/02/2010,5574,155,BrF,10/09/2015,0
4539,3365,5150.366363,6,EAF,1708,26,4885,24.4,,15.5,RB,2006,103,3377,19/02/2010,5574,155,BrF,10/09/2015,0
4540,3367,5554.282549,7,EAF,2146,39,5325,25.9,,14.0,LB,2009,103,3378,21/02/2010,5575,157,ABX,21/02/2010,1
4541,3368,7002.695279,7,EAF,2147,42,5116,25.8,,16.0,RB,2006,103,3374,23/02/2010,5576,159,BrM,18/04/2013,1
4543,3360,7227.687315,9,EAF,2902,13,5498,24.9,,14.0,LB,2009,103,3308,15/02/2010,5567,134,OFL,22/01/2015,1
4544,3366,4885.212134,9,EAF,2903,21,5499,25.8,,14.7,G,2010,103,3357,19/02/2010,5570,138,FL,07/07/2011,1
4545,3411,5687.359831,9,EAF,2904,18,5507,27.0,,16.2,LB,2009,104,3406,12/07/2010,4993,53,ABX,07/08/2010,1
4546,3415,8820.712493,9,EAF,2905,5,5508,27.3,,16.9,LB,2009,104,3407,13/07/2010,5004,68,BrM,23/02/2014,1
4547,3413,6231.30765,9,EAF,2906,28,5509,26.8,,15.8,G,2010,104,3406,12/07/2010,5002,63,OFL,01/07/2013,1
4549,3398,9307.523305,9,EAF,2907,3,5511,23.5,,13.5,G,2010,104,3409,06/07/2010,4970,15,OFL,22/08/2015,0
4550,3400,13252.1822,9,EAF,2908,15,5512,23.6,,13.8,G,2010,104,3409,06/07/2010,4969,14,OFL,06/09/2010,0
4551,3408,10120.49416,9,EAF,2909,15,5513,27.3,,16.1,LB,2009,104,3410,11/07/2010,4988,46,AB,31/08/2015,1
4552,3407,5560.695149,9,EAF,2910,12,5514,24.0,,,LB,2009,104,3410,11/07/2010,4987,43,AB,31/08/2015,0
4553,3410,4054.581828,9,EAF,2911,19,5515,26.0,,16.7,LB,2009,104,3410,11/07/2010,4994,54,ABX,11/05/2013,1
4554,3406,9819.143043,9,EAF,2912,23,5516,24.9,,14.9,LB,2009,104,3411,10/07/2010,4982,34,ABX,18/05/2013,0
4555,3403,4667.264677,9,EAF,2913,24,5517,24.5,,14.9,LB,2009,104,3411,10/07/2010,4959,2,AB,09/09/2015,0
4555,3403,4667.264677,9,EAF,2913,24,5517,24.5,,14.9,LB,2009,104,3411,10/07/2010,4964,8,SEEN1,09/09/2015,0
4556,3390,3389.485606,9,EAF,2914,25,5518,24.4,,14.0,LB,2009,104,3412,03/07/2010,4972,20,SEEN1,15/09/2015,0
4556,3390,3389.485606,9,EAF,2914,25,5518,24.4,,14.0,LB,2009,104,3412,03/07/2010,5063,179,SEEN1,15/09/2015,0
4556,3390,3389.485606,9,EAF,2914,25,5518,24.4,,14.0,LB,2009,104,3412,03/07/2010,5066,478,AB,15/09/2015,0
4557,3391,7272.389072,9,EAF,2915,17,5519,25.6,,,LB,2009,104,3413,04/07/2010,4964,8,ABX,01/09/2010,1
4557,3391,7272.389072,9,EAF,2915,17,5519,25.6,,,LB,2009,104,3413,04/07/2010,4966,11,SEEN1,01/09/2010,1
4558,3395,8870.298926,9,EAF,2916,12,5520,26.3,,15.6,LB,2009,104,3414,05/07/2010,4962,5,H,08/09/2010,1
4558,3395,8870.298926,9,EAF,2916,12,5520,26.3,,15.6,LB,2009,104,3414,05/07/2010,5066,478,SEEN1,08/09/2010,1
4559,3396,4088.22415,9,EAF,2917,26,5521,23.2,,14.2,LB,2009,104,3409,06/07/2010,4963,7,SEEN1,18/09/2015,0
4559,3396,4088.22415,9,EAF,2917,26,5521,23.2,,14.2,LB,2009,104,3409,06/07/2010,4964,8,SEEN1,18/09/2015,0
4559,3396,4088.22415,9,EAF,2917,26,5521,23.2,,14.2,LB,2009,104,3409,06/07/2010,4968,13,AB,18/09/2015,0
4560,3409,5013.704255,8,EAF,2918,37,5317,25.8,,15.1,LB,2009,104,3410,11/07/2010,4988,46,SEEN2,07/09/2010,1
4560,3409,5013.704255,8,EAF,2918,37,5317,25.8,,15.1,LB,2009,104,3410,11/07/2010,5078,45,BrM,07/09/2010,1
4561,3412,5349.580705,8,EAF,2919,35,5170,26.3,,17.4,RB,2007,104,3406,12/07/2010,4993,53,BrM,02/02/2013,1
4562,3414,5258.847478,7,EAF,2148,36,3608,24.5,,15.4,RB,2005,104,3406,12/07/2010,4991,50,BrF,17/09/2014,0
4563,3394,3506.739678,8,EAF,2920,35,5313,24.8,,15.6,LB,2009,104,3413,04/07/2010,4968,13,H,13/04/2013,0
4564,3397,4711.512726,7,EAF,2150,38,3519,26.8,,16.3,RB,2005,104,3409,06/07/2010,4967,12,BrM,31/08/2010,1
4564,3397,4864.083988,7,EAF,2149,20,3519,26.8,,16.3,RB,2005,104,3409,06/07/2010,4967,12,BrM,31/08/2010,1
4564,3397,4711.512726,7,EAF,2150,38,3519,26.8,,16.3,RB,2005,104,3409,06/07/2010,4969,14,SEEN1,31/08/2010,1
4564,3397,4864.083988,7,EAF,2149,20,3519,26.8,,16.3,RB,2005,104,3409,06/07/2010,4969,14,SEEN1,31/08/2010,1
4565,3392,3378.923731,7,EAF,2152,26,3085,23.6,,15.2,RB,2004,104,3413,04/07/2010,4964,8,SEEN1,21/08/2015,0
4565,3392,4543.261679,7,EAF,2151,25,3085,23.6,,15.2,RB,2004,104,3413,04/07/2010,4964,8,SEEN1,21/08/2015,0
4565,3392,3378.923731,7,EAF,2152,26,3085,23.6,,15.2,RB,2004,104,3413,04/07/2010,4972,20,BrF,21/08/2015,0
4565,3392,4543.261679,7,EAF,2151,25,3085,23.6,,15.2,RB,2004,104,3413,04/07/2010,4972,20,BrF,21/08/2015,0
4566,3393,5015.848558,7,EAF,2153,31,4939,25.6,,16.0,RB,2006,104,3413,04/07/2010,4964,8,BrM,19/08/2010,1
4567,3404,7043.425318,7,EAF,2156,43,1852,24.7,,14.5,RB,2003,104,3411,10/07/2010,4976,26,BrF,04/08/2014,0
4567,3404,5231.916195,7,EAF,2155,34,1852,24.7,,14.5,RB,2003,104,3411,10/07/2010,4976,26,BrF,04/08/2014,0
4567,3404,5736.787413,7,EAF,2154,33,1852,24.7,,14.5,RB,2003,104,3411,10/07/2010,4976,26,BrF,04/08/2014,0
4568,3405,9076.516748,7,EAF,2157,37,5220,25.7,,17.0,RB,2008,104,3411,10/07/2010,4983,36,BrM,16/07/2011,1
4569,3399,5906.859241,7,EAF,2158,39,2988,25.9,,16.4,RB,2004,104,3409,06/07/2010,4969,14,BrM,06/09/2010,1
4570,3401,2969.018151,8,EAF,2921,36,5284,24.4,,14.1,RB,2008,104,3409,06/07/2010,4969,14,BrF,14/02/2015,0
4571,3420,6765.138014,9,EAF,2922,17,5522,26.5,,15.9,LB,2009,104,3419,14/07/2010,4997,58,ABX,28/08/2015,1
4572,3416,5914.926799,9,EAF,2923,25,5524,24.5,,14.3,LB,2009,104,3419,14/07/2010,5004,68,SEEN1,17/08/2015,0
4574,3417,7117.181335,9,EAF,2924,15,5525,24.9,,14.2,LB,2009,104,3419,14/07/2010,4989,47,AB,21/08/2014,0
4574,3417,7117.181335,9,EAF,2924,15,5525,24.9,,14.2,LB,2009,104,3419,14/07/2010,5004,68,SEEN1,21/08/2014,0
4575,3419,5724.19051,9,EAF,2925,19,5526,25.9,,16.2,RB,2008,104,3419,14/07/2010,4981,33,BrM,23/05/2013,1
4576,3422,9199.760006,9,EAF,2926,3,5527,25.1,,13.9,G,2010,104,3420,16/07/2010,5069,477,OFL,16/07/2010,1
4577,3418,2784.860477,8,EAF,2927,40,4941,24.8,,16.7,RB,2006,104,3419,14/07/2010,4981,33,BrF,22/08/2014,0
4578,3423,4449.387758,7,EAF,2160,31,4887,26.4,,17.2,RB,2006,104,3420,16/07/2010,5010,75,BrM,23/08/2010,1
4578,3423,4482.364957,7,EAF,2159,20,4887,26.4,,17.2,RB,2006,104,3420,16/07/2010,5010,75,BrM,23/08/2010,1
4579,3424,7616.219948,9,EAF,2928,6,5528,23.6,,14.2,LB,2009,104,3424,18/07/2010,5023,95,AB,19/02/2015,1
4580,3425,9029.201181,9,EAF,2929,1,5529,24.5,,14.5,LB,2009,104,3424,18/07/2010,5023,95,AB,13/07/2013,1
4581,3674,11829.25993,8,EAF,2930,37,5336,24.6,,14.9,LB,2009,104,3444,31/07/2010,5001,62,BrF,28/08/2010,0
4582,3675,6864.149424,8,EAF,2931,31,5290,26.4,,16.2,RB,2008,104,3444,31/07/2010,5001,62,BrM,01/03/2014,1
4583,3442,5967.4419,9,EAF,2932,25,5530,24.7,,15.9,LB,2009,104,3445,27/07/2010,5064,172,ABX,02/09/2015,0
4584,3673,7370.573583,9,EAF,2933,11,5531,25.4,,15.7,RB,2008,104,3446,29/07/2010,5053,165,BrF,08/06/2013,0
4585,3441,6581.276693,9,EAF,2934,17,5532,25.1,,14.8,LB,2009,104,3445,27/07/2010,5010,75,SEEN1,15/05/2013,0
4585,3441,6581.276693,9,EAF,2934,17,5532,25.1,,14.8,LB,2009,104,3445,27/07/2010,5040,127,SEEN1,15/05/2013,0
4585,3441,6581.276693,9,EAF,2934,17,5532,25.1,,14.8,LB,2009,104,3445,27/07/2010,5066,478,SEEN1,15/05/2013,0
4585,3441,6581.276693,9,EAF,2934,17,5532,25.1,,14.8,LB,2009,104,3445,27/07/2010,5077,-3,FLOAT,15/05/2013,0
4586,3433,8319.126756,9,EAF,2935,9,5533,25.2,,15.9,G,2010,104,3447,23/07/2010,4992,51,OFL,20/08/2011,0
4587,3426,7573.258677,8,EAF,2936,29,5450,24.7,,15.8,RB,2009,104,3448,21/07/2010,4992,51,BrF,24/01/2015,0
4588,3427,6363.191039,7,EAF,2161,27,1698,27.0,,17.7,RB,2001,104,3448,21/07/2010,4992,51,BrM,26/08/2010,1
4589,3428,7632.419412,7,EAF,2162,31,3596,24.3,,,RB,2005,104,3449,22/07/2010,5038,125,BrF,08/09/2015,0
4590,3430,5968.512293,8,EAF,2937,33,2978,24.5,,16.2,RB,2003,104,3447,23/07/2010,5017,86,BrF,18/07/2013,0
4591,3431,4723.90698,8,EAF,2938,40,3567,24.5,,16.9,RB,2004,104,3447,23/07/2010,5015,83,BrF,17/06/2014,0
4592,3432,4621.910385,8,EAF,2939,27,3089,27.1,,17.8,RB,2004,104,3447,23/07/2010,5017,86,BrM,14/09/2015,1
4593,3435,5661.76447,7,EAF,2163,32,5237,26.4,,16.7,RB,2008,104,3447,23/07/2010,4991,50,BrM,10/09/2012,1
4594,3429,8913.457011,9,EAF,2940,6,5534,24.2,,15.0,G,2010,104,3449,22/07/2010,5017,86,OFL,27/07/2015,0
4595,3440,4789.432849,9,EAF,2941,18,5535,23.5,,15.7,LB,2009,104,3450,25/07/2010,4995,55,ABX,04/08/2010,0
4595,3440,4789.432849,9,EAF,2941,18,5535,23.5,,15.7,LB,2009,104,3450,25/07/2010,5001,62,SEEN1,04/08/2010,0
4596,3439,4155.544152,9,EAF,2942,16,5536,23.9,,13.5,G,2010,104,3451,26/07/2010,4960,3,OFL,30/08/2014,0
4597,3434,8777.007315,9,EAF,2943,9,5537,24.5,,16.4,LB,2009,104,3447,23/07/2010,4992,51,SEEN1,03/09/2015,0
4597,3434,8777.007315,9,EAF,2943,9,5537,24.5,,16.4,LB,2009,104,3447,23/07/2010,5004,68,ABX,03/09/2015,0
4598,3437,5042.448263,7,EAF,2165,26,5262,27.3,,17.2,RB,2008,104,3450,25/07/2010,5068,479,BrM,08/09/2010,1
4598,3437,6156.789783,7,EAF,2164,25,5262,27.3,,17.2,RB,2008,104,3450,25/07/2010,5068,479,BrM,08/09/2010,1
4599,3438,6031.00544,8,EAF,2944,38,1827,23.9,,16.7,RB,2002,104,3450,25/07/2010,5000,61,BrF,29/06/2013,0
4600,3671,5580.68459,6,EAF,1709,26,4892,26.0,,16.5,RB,2006,104,3452,28/07/2010,5059,173,BrM,28/09/2013,1
4600,3671,6195.300838,7,EAF,2167,24,4892,26.0,,16.5,RB,2006,104,3452,28/07/2010,5059,173,BrM,28/09/2013,1
4601,3672,4057.785483,8,EAF,2945,34,4957,25.5,,16.4,RB,2006,104,3446,29/07/2010,5053,165,BrM,21/02/2015,1
4602,3678,6679.279875,9,EAF,2946,34,1877,26.5,,16.9,RB,2003,104,3475,04/08/2010,5038,125,BrM,08/09/2015,1
4603,3679,2688.029947,6,EAF,1710,27,4887,26.3,,16.5,RB,2006,104,3476,06/08/2010,5010,75,BrM,23/08/2010,1
4604,3677,5483.50151,7,EAF,2168,29,3606,24.4,,16.9,RB,2005,104,3477,03/08/2010,5027,100,BrF,06/08/2013,0
4604,3677,6522.461811,6,EAF,1711,26,3606,24.4,,16.9,RB,2005,104,3477,03/08/2010,5027,100,BrF,06/08/2013,0
4605,3676,7010.462744,9,EAF,2947,11,5497,25.6,,16.6,RB,2009,104,3477,03/08/2010,5027,100,BrM,14/12/2011,1
4606,3680,6706.366597,8,EAF,2948,32,4958,25.6,,15.6,RB,2006,104,3478,06/08/2010,5010,75,SEEN1,15/09/2015,0
4606,3680,6706.366597,8,EAF,2948,32,4958,25.6,,15.6,RB,2006,104,3478,06/08/2010,5011,77,BrF,15/09/2015,0
4607,3681,6842.652033,7,EAF,2171,43,5315,24.9,,16.4,RB,2009,104,3478,06/08/2010,5009,74,H,07/12/2011,0
4607,3681,5441.483986,7,EAF,2170,34,5315,24.9,,16.4,RB,2009,104,3478,06/08/2010,5009,74,H,07/12/2011,0
4607,3681,5536.903535,7,EAF,2169,33,5315,24.9,,16.4,RB,2009,104,3478,06/08/2010,5009,74,H,07/12/2011,0
4608,3682,4004.925933,8,EAF,2949,36,1707,24.3,,14.8,RB,2001,104,3476,06/08/2010,5069,477,BrF,31/08/2015,0
4609,3683,11405.16595,9,EAF,2950,10,5538,24.5,,16.2,LB,2009,104,3478,06/08/2010,5015,83,SEEN1,06/08/2010,1
4610,3699,3940.645733,7,EAF,2172,30,5323,23.9,,16.1,RB,2008,104,3479,14/08/2010,5040,127,BrF,01/02/2013,0
4612,3698,5727.120039,8,EAF,2951,36,4965,24.8,,16.4,RB,2006,104,3479,14/08/2010,5040,127,H,04/09/2015,0
4613,3687,19144.98315,7,EAF,2173,41,5220,25.7,,17.1,RB,2008,104,3480,08/08/2010,4983,36,BrM,16/07/2011,1
4614,3688,5459.82363,7,EAF,2174,25,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,4983,36,SEEN1,08/08/2010,0
4614,3688,4172.351719,7,EAF,2175,26,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,4983,36,SEEN1,08/08/2010,0
4614,3688,5459.82363,7,EAF,2174,25,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,5002,63,SEEN1,08/08/2010,0
4614,3688,4172.351719,7,EAF,2175,26,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,5002,63,SEEN1,08/08/2010,0
4614,3688,5459.82363,7,EAF,2174,25,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,5024,96,AB,08/08/2010,0
4614,3688,4172.351719,7,EAF,2175,26,5326,24.1,,14.2,RB,2009,104,3480,08/08/2010,5024,96,AB,08/08/2010,0
4615,3685,2775.165883,8,EAF,2952,34,5339,23.3,,13.8,LB,2009,104,3481,08/08/2010,4965,9,AB,24/07/2012,0
4615,3685,2775.165883,8,EAF,2952,34,5339,23.3,,13.8,LB,2009,104,3481,08/08/2010,4975,24,SEEN1,24/07/2012,0
4615,3685,2775.165883,8,EAF,2952,34,5339,23.3,,13.8,LB,2009,104,3481,08/08/2010,5065,407,SEEN1,24/07/2012,0
4616,3686,4082.469027,7,EAF,2176,33,1824,24.5,,14.1,RB,2003,104,3481,08/08/2010,4983,36,BrF,17/02/2015,0
4616,3686,5162.3419,7,EAF,2178,43,1824,24.5,,14.1,RB,2003,104,3481,08/08/2010,4983,36,BrF,17/02/2015,0
4616,3686,4187.550089,7,EAF,2177,34,1824,24.5,,14.1,RB,2003,104,3481,08/08/2010,4983,36,BrF,17/02/2015,0
4616,3686,4229.028524,6,EAF,1712,27,1824,24.5,,14.1,RB,2003,104,3481,08/08/2010,4983,36,BrF,17/02/2015,0
4617,3692,7481.100955,8,EAF,2953,30,5009,25.0,,18.6,RB,2006,104,3482,10/08/2010,5073,516,BrF,02/09/2015,0
4618,3693,3623.34883,8,EAF,2954,34,5453,25.6,,16.3,LB,2009,104,3482,10/08/2010,5073,516,SEEN2,26/06/2015,1
4618,3693,3623.34883,8,EAF,2954,34,5453,25.6,,16.3,LB,2009,104,3482,10/08/2010,5075,-3,FLOAT,26/06/2015,1
4619,3694,8263.184559,8,EAF,2955,34,5343,25.6,,15.6,LB,2009,104,3482,10/08/2010,5008,72,SEEN1,10/08/2010,1
4619,3694,8263.184559,8,EAF,2955,34,5343,25.6,,15.6,LB,2009,104,3482,10/08/2010,5074,-3,FLOAT,10/08/2010,1
4619,3694,8263.184559,8,EAF,2955,34,5343,25.6,,15.6,LB,2009,104,3482,10/08/2010,4976,26,SEEN1,10/08/2010,1
4620,3714,4039.661568,9,EAF,2956,28,5075,24.5,,15.8,LB,2006,104,3483,25/08/2010,5050,157,BrF,18/08/2015,0
4621,3705,5142.041899,8,EAF,2957,32,5072,25.8,,15.9,RB,2007,104,3485,17/08/2010,4979,30,BrM,14/02/2015,1
4622,3703,5145.368158,8,EAF,2958,40,5163,24.8,,14.7,RB,2007,104,3485,17/08/2010,4979,30,BrF,16/02/2013,0
4623,3720,5114.092926,6,EAF,1713,29,4883,24.5,,14.8,RB,2006,104,3486,28/08/2010,5061,177,BrF,04/09/2013,0
4624,3721,11217.78622,6,EAF,1714,27,1494,24.5,,,RB,1999,104,3486,28/08/2010,5047,140,BrM,22/01/2015,1
4624,3721,11376.82623,7,EAF,2179,31,1494,24.5,,,RB,1999,104,3486,28/08/2010,5047,140,BrM,22/01/2015,1
4625,3722,7866.251528,8,EAF,2959,38,5456,25.2,,18.5,LB,2009,104,3486,28/08/2010,5043,134,BrM,15/09/2015,1
4626,3723,6368.650298,8,EAF,2960,32,2974,26.9,,16.8,RB,2004,104,3486,28/08/2010,5062,178,BrM,22/08/2015,1
4627,3704,5345.200522,9,EAF,2961,20,5539,26.0,,15.6,LB,2009,104,3485,17/08/2010,5070,481,H,15/05/2013,1
4628,3719,7135.879315,9,EAF,2962,23,5540,26.1,,17.6,G,2010,104,3487,27/08/2010,5040,127,FL,09/04/2013,1
4629,3684,8509.482854,9,EAF,2963,23,5541,25.3,,16.2,LB,2009,104,3488,07/08/2010,4987,43,ABX,01/09/2010,1
4630,3689,9282.976094,9,EAF,2964,3,5542,25.0,,15.3,G,2010,104,3482,10/08/2010,5065,407,FL,25/07/2013,0
4631,3695,12632.29051,9,EAF,2965,8,5543,23.6,,14.0,G,2010,104,3489,13/08/2010,5007,71,FL,18/09/2015,0
4632,3696,7366.085749,9,EAF,2966,20,5544,25.0,,15.0,G,2010,104,3489,13/08/2010,4980,32,FL,24/08/2010,0
4633,3691,4887.567124,9,EAF,2967,20,5545,,,11.9,G,2010,104,3482,10/08/2010,5010,75,FL,10/09/2015,0
4634,3700,10488.03433,8,EAF,2968,31,5197,26.1,,16.8,RB,2008,104,3490,16/08/2010,4971,16,BrM,03/09/2010,1
4634,3700,10488.03433,8,EAF,2968,31,5197,26.1,,16.8,RB,2008,104,3490,16/08/2010,5064,172,BrM,03/09/2010,1
4635,3690,8899.494282,9,EAF,2969,28,5546,22.8,,14.2,G,2010,104,3482,10/08/2010,5069,477,FL,30/08/2010,0
4636,3715,7820.738056,9,EAF,2970,7,5547,25.5,,16.6,G,2010,104,3484,26/08/2010,5051,159,FL,04/09/2015,1
4637,3707,9584.062806,9,EAF,2971,13,5548,26.3,,16.9,G,2010,104,3485,17/08/2010,5033,112,FL,07/09/2010,1
4638,3701,3099.13505,9,EAF,2972,8,5549,24.5,,17.6,LB,2009,104,3479,14/08/2010,5068,479,BrF,10/09/2015,0
4639,3708,5141.448081,9,EAF,2973,27,5550,26.8,,17.0,G,2010,104,3491,23/08/2010,4990,48,FL,21/05/2013,1
4640,3709,11361.03154,9,EAF,2975,9,5551,25.0,,15.8,G,2010,104,3491,23/08/2010,5015,83,FL,04/04/2013,1
4641,3710,8511.127369,9,EAF,2976,1,5552,25.6,,16.0,G,2010,104,3491,23/08/2010,5061,177,FL,30/08/2010,0
4642,3711,6115.091496,9,EAF,2977,1,5553,24.6,,16.1,G,2010,104,3491,23/08/2010,4970,15,FL,08/06/2013,0
4644,3713,4157.521374,9,EAF,2978,1,5555,,,11.1,G,2010,104,3492,24/08/2010,5024,96,FL,24/08/2010,1
4645,3718,7284.681585,9,EAF,2979,24,5556,24.8,,16.1,G,2010,104,3487,27/08/2010,4958,1,FL,27/08/2010,1
4646,3717,7967.748824,9,EAF,2980,7,5557,27.7,,18.3,G,2010,104,3487,27/08/2010,4985,40,FL,02/08/2012,1
4648,3737,8076.993257,8,EAF,2981,32,3497,24.6,,15.1,RB,2005,104,3504,02/09/2010,4980,32,BrF,31/08/2015,0
4649,3738,4881.040018,8,EAF,2982,30,5333,26.4,,16.8,LB,2009,104,3504,02/09/2010,5056,168,BrM,20/09/2014,1
4650,3729,7107.453956,6,EAF,1715,27,1607,24.9,,16.8,RB,2001,104,3502,31/08/2010,4968,13,BrM,26/02/2015,1
4650,3729,8101.251255,7,EAF,2180,32,1607,24.9,,16.8,RB,2001,104,3502,31/08/2010,4968,13,BrM,26/02/2015,1
4651,3728,3729.03833,8,EAF,2983,37,1750,26.2,,17.0,RB,2002,104,3502,31/08/2010,4958,1,BrM,17/09/2015,1
4652,3730,6117.956484,8,EAF,2984,29,4964,24.5,,15.1,LB,2006,104,3502,31/08/2010,4968,13,BrF,01/09/2010,0
4653,3731,2881.977875,9,EAF,2985,31,5462,26.3,,16.6,LB,2009,104,3503,01/09/2010,4961,4,ABX,25/02/2015,1
4654,3736,8607.473195,9,EAF,2986,2,5559,26.5,,16.7,LB,2009,104,3504,02/09/2010,5056,168,U,18/09/2015,1
4655,3734,11880.18964,9,EAF,2987,6,5560,22.8,,12.4,G,2010,104,3504,02/09/2010,5035,118,CH,02/09/2010,1
4656,3735,6498.447433,9,EAF,2988,15,5561,25.4,,16.9,G,2010,104,3504,02/09/2010,5056,168,FL,27/02/2012,1
4657,3732,12378.15825,9,EAF,2989,11,5562,24.6,,15.2,G,2010,104,3503,01/09/2010,4964,8,OFL,26/08/2012,0
4658,3726,7219.633087,9,EAF,2990,10,5563,,,11.8,G,2010,104,3501,30/08/2010,5026,99,CH,30/08/2010,1
4659,3733,12480.79551,9,EAF,2991,20,5564,22.9,,14.2,G,2010,104,3504,02/09/2010,5006,70,CH,25/02/2014,0
4660,3724,9456.248939,9,EAF,2992,26,5565,24.8,,14.9,G,2010,104,3501,30/08/2010,4989,47,FL,30/08/2010,0
4661,3725,5693.979909,9,EAF,2993,18,5566,25.5,,15.9,G,2010,104,3501,30/08/2010,5047,140,FL,30/08/2010,0
4662,3727,5583.63158,9,EAF,2994,2,5567,,,12.5,G,2010,104,3501,30/08/2010,5026,99,CH,30/08/2010,1
4663,3740,7955.615762,6,EAF,1716,27,4896,25.1,,15.0,RB,2006,104,3516,04/09/2010,4990,48,BrF,09/09/2015,0
4664,3744,10284.19633,9,EAF,2995,14,5571,21.6,,12.9,G,2010,104,3517,08/09/2010,5035,118,CH,08/09/2010,1
4665,3743,10139.06318,9,EAF,2996,1,5572,19.0,,11.5,,2010,104,3517,08/09/2010,5046,138,CH,08/09/2010,1
4666,3741,6605.733349,9,EAF,2997,3,5573,24.5,,15.8,LB,2009,104,3518,06/09/2010,5010,75,AB,16/02/2012,0
4667,3739,9989.142208,9,EAF,2998,7,5574,23.4,,15.8,G,2010,104,3516,04/09/2010,5048,154,CH,23/02/2012,0
4668,3742,6136.367728,9,EAF,2999,25,5575,24.0,,14.9,G,2010,104,3519,07/09/2010,5009,74,FL,12/09/2015,0
4669,3706,4472.33946,8,EAF,3000,29,2990,27.2,,,RB,2004,104,3485,17/08/2010,4990,48,BrM,17/08/2010,1
4670,3702,5195.368435,8,EAF,3001,27,4961,24.7,,13.9,LB,2006,104,3485,17/08/2010,5070,481,BrF,27/08/2010,0
4671,3436,6088.370467,8,EAF,3002,29,5240,26.3,,17.5,RB,2008,104,3450,25/07/2010,4995,55,BrM,14/12/2011,1
4672,3787,3891.162457,8,EAF,3003,39,1765,,,14.9,RB,2002,105,3520,03/07/2011,5109,47,BrF,25/02/2012,0
4673,3788,13672.12275,6,EAF,1717,27,5125,,,15.0,RB,2007,105,3520,03/07/2011,5109,47,H,30/01/2014,0
4674,3780,7894.66216,8,EAF,3004,39,5170,26.3,,16.8,,2007,105,3520,03/07/2011,5113,53,BrM,02/02/2013,1
4674,3780,7894.66216,8,EAF,3004,39,5170,26.3,,16.8,,2007,105,3520,03/07/2011,5114,54,BrM,02/02/2013,1
4675,3782,3073.946992,8,EAF,3005,27,5450,24.7,,15.2,RB,2009,105,3521,03/07/2011,5112,51,BrF,24/01/2015,0
4675,3782,3073.946992,8,EAF,3005,27,5450,24.7,,15.2,RB,2009,105,3521,03/07/2011,5113,53,SEEN1,24/01/2015,0
4676,3785,9740.178225,9,EAF,3006,1,5525,25.3,,15.5,RB,2009,105,3521,03/07/2011,5109,47,H,21/08/2014,0
4677,3789,5585.449736,9,EAF,3007,21,5513,,,16.8,RB,2009,105,3520,03/07/2011,5109,47,BrM,31/08/2015,1
